id	title	description	link	color	price	height	width	weight	image link	brand	gtin	mpn	product type	google product category	quantity	condition	currency	adwords_redirect	c:drlp	adwords_queryparam	adwords_labels	availability	created_date	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	google_funded_promotion_eligibility
86339-100	9 1/2 x 13 3/4 AirJacket Mailers - White Bubble - Pack of 100	A bubble-wrap lining protects sensitive objects like CD's, DVD's, books, jewelry and pharmaceuticals. Durable polypropylene plastic exterior resists moisture. A bottom fold and strong side heat seals provide superior bursting strength. Strong, tamper-evident Peel & Seal in 10 sizes.	https://www.folders.com/bubble-lined/9-1-2-x-13-3-4-airjacket-mailers-white-bubble?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=86339	White	67.95	13.8 inches	9.5 inches	7.5 pounds	https://www.folders.com/images/products/detail/86339.jpg?ts=10239123	Folders.com	646223028287	86339-100	Mailer	Office Supplies > Filing & Organization > File Folders	100	new	USD	https://www.folders.com/bubble-lined/9-1-2-x-13-3-4-airjacket-mailers-white-bubble	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F9-1-2-x-13-3-4-airjacket-mailers-white-bubble	adtype={adtype}	Bubble Lined,Shipping & Packaging,9 1/2 x 14 1/2,White Bubble,BID,remarketing	in stock	2007-07-01 00:00:00						
87133-50	19 x 26 Jumbo Envelopes - 28lb. Bright White - Pack of 50	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is ungummed and located on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Also available with moistenable flap, and some with self-stick Peel & Seal;. Also see our Open Side collection.	https://www.folders.com/open-end/19-x-26-jumbo-envelopes-28lb-bright-white?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=87133	White	64.95	26.0 inches	19.0 inches	8.8 pounds	https://www.folders.com/images/products/detail/87133.jpg?ts=10239123	Folders.com	848614016396	87133-50	Envelope	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/open-end/19-x-26-jumbo-envelopes-28lb-bright-white	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F19-x-26-jumbo-envelopes-28lb-bright-white	adtype={adtype}	Open End,Business Envelopes,19 x 26,28lb. Bright White,BID,remarketing	in stock	2007-07-01 00:00:00						
87348-50	19 x 26 Jumbo Envelopes - 28lb. Brown Kraft - Pack of 50	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Available with moistenable flap, some with self-stick Peel & Seal. Also see our Open Side collection.	https://www.folders.com/open-end/19-x-26-jumbo-envelopes-28lb-brown-kraft?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=87348	Brown	132.95	26.0 inches	19.0 inches	8.8 pounds	https://www.folders.com/images/products/detail/87348.jpg?ts=10239123	Folders.com	848614016426	87348-50	Envelope	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/open-end/19-x-26-jumbo-envelopes-28lb-brown-kraft	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F19-x-26-jumbo-envelopes-28lb-brown-kraft	adtype={adtype}	Open End,Business Envelopes,19 x 26,28lb. Brown Kraft,BID,remarketing	in stock	2007-07-01 00:00:00						
88249-10	24 x 30 Jumbo Envelopes - 28lb. Brown Kraft - Pack of 10	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Available with moistenable flap, some with self-stick Peel & Seal. Also see our Open Side collection.	https://www.folders.com/open-end/24-x-30-jumbo-envelopes-28lb-brown-kraft?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=88249	Brown	19.95	30.0 inches	24.0 inches	2.9 pounds	https://www.folders.com/images/products/detail/88249.jpg?ts=10239123	Folders.com		88249-10	Envelope	Office Supplies > Filing & Organization > File Folders	10	new	USD	https://www.folders.com/open-end/24-x-30-jumbo-envelopes-28lb-brown-kraft	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F24-x-30-jumbo-envelopes-28lb-brown-kraft	adtype={adtype}	Open End,Business Envelopes,24 x 30,28lb. Brown Kraft,BID,remarketing	in stock	2007-07-01 00:00:00						
88982-50	13 x 19 Jumbo Envelopes - Gray Kraft - Pack of 50	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Available with ungummed flap, some with self-stick Peel & Seal. Also see our Open Side collection.	https://www.folders.com/open-end/13-x-19-jumbo-envelopes-gray-kraft?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=88982	Gray	78.95	19.0 inches	13.0 inches	4.6 pounds	https://www.folders.com/images/products/detail/88982.jpg?ts=10239123	Folders.com	848614015856	88982-50	Envelope	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/open-end/13-x-19-jumbo-envelopes-gray-kraft	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F13-x-19-jumbo-envelopes-gray-kraft	adtype={adtype}	Open End,Business Envelopes,13 x 19,Gray Kraft,BID,remarketing	in stock	2007-07-01 00:00:00						
91867-50	13 x 19 Jumbo Envelopes - 28lb. Bright White - Pack of 50	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Available with ungummed flap. Also see our Open Side collection.	https://www.folders.com/open-end/13-x-19-jumbo-envelopes-28lb-bright-white?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=91867	White	88.95	19.0 inches	13.0 inches	4.6 pounds	https://www.folders.com/images/products/detail/91867.jpg?ts=10239123	Folders.com	848614015887	91867-50	Envelope	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/open-end/13-x-19-jumbo-envelopes-28lb-bright-white	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F13-x-19-jumbo-envelopes-28lb-bright-white	adtype={adtype}	Open End,Business Envelopes,13 x 19,28lb. Bright White,BID,remarketing	in stock	2007-07-01 00:00:00						
9687-50	15 x 18 Jumbo Envelopes - 28lb. Brown Kraft - Pack of 50	Use this to send flat, bulky materials or multiple small items like coins, catalogs and jumbo cards. Flap is on the short side, helping to keep things from falling out after opening. Also called a "catalog" envelope, it actually comes in 39 sizes from tiny to huge, in white, traditional kraft, and array of colors for special impact. Available with ungummed flap. Also see our Open Side collection.	https://www.folders.com/open-end/15-x-18-jumbo-envelopes-28lb-brown-kraft?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=9687	Brown	76.95	18.0 inches	15.0 inches	5.1 pounds	https://www.folders.com/images/products/detail/9687.jpg?ts=10239123	Folders.com	848614016006	9687-50	Envelope	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/open-end/15-x-18-jumbo-envelopes-28lb-brown-kraft	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fopen-end%2F15-x-18-jumbo-envelopes-28lb-brown-kraft	adtype={adtype}	Open End,Business Envelopes,15 x 18,28lb. Brown Kraft,BID,remarketing	in stock	2007-07-01 00:00:00						
AS-200-25	8 1/2 x 11 Acetate Sheets - Clear - Pack of 25	8 1/2 x 11 Acetate Sheets are clear sheets used to protect certificates or important documents. These transparent sheets are perfectly sized to fit into diploma covers and will protect your documents from fingerprints, dirt and dust. Diploma covers are sold separately.	https://www.folders.com/blank-padded-diploma-covers/8-1-2-x-11-acetate-sheets-clear?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=AS-200	Clear	9.95	11.0 inches	8.5 inches	0.7 pounds	https://www.folders.com/images/products/detail/AS-200.jpg?ts=10239123	Folders.com		AS-200-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-padded-diploma-covers/8-1-2-x-11-acetate-sheets-clear	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-padded-diploma-covers%2F8-1-2-x-11-acetate-sheets-clear	adtype={adtype}	Blank Padded Diploma Covers,Certificate Holders,8 1/2 x 11,Clear,BID,remarketing	in stock	2019-03-06 12:02:53						
AS-201-25	6 x 8 Acetate Sheets - Clear - Pack of 25	6 x 8 Acetate Sheets are clear sheets used to protect certificates or important documents. These transparent sheets are perfectly sized to fit into diploma covers and will protect your documents from fingerprints, dirt and dust.  Diploma covers are sold separately.	https://www.folders.com/blank-padded-diploma-covers/6-x-8-acetate-sheets-clear?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=AS-201	Clear	13.46	8.0 inches	6.0 inches	0.7 pounds	https://www.folders.com/images/products/detail/AS-201.jpg?ts=10239123	Folders.com		AS-201-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-padded-diploma-covers/6-x-8-acetate-sheets-clear	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-padded-diploma-covers%2F6-x-8-acetate-sheets-clear	adtype={adtype}	Blank Padded Diploma Covers,Certificate Holders,6 x 8,Clear,BID,remarketing	in stock	2019-03-06 12:02:53						
AS-202-25	5 x 7 Acetate Sheets - Clear - Pack of 25	5 x 7 Acetate Sheets are clear sheets used to protect certificates or important documents. These transparent sheets are perfectly sized to fit into diploma covers and will protect your documents from fingerprints, dirt and dust.  Diploma covers are sold separately.	https://www.folders.com/blank-padded-diploma-covers/5-x-7-acetate-sheets-clear?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=AS-202	Clear	8.96	7.0 inches	5.0 inches	0.7 pounds	https://www.folders.com/images/products/detail/AS-202.jpg?ts=10239123	Folders.com		AS-202-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-padded-diploma-covers/5-x-7-acetate-sheets-clear	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-padded-diploma-covers%2F5-x-7-acetate-sheets-clear	adtype={adtype}	Blank Padded Diploma Covers,Certificate Holders,5 x 7,Clear,BID,remarketing	in stock	2019-03-06 12:02:54						
AVE47811-1	9 1/2 x 11 1/2 Poly Folder - Translucent Blue - Pack of 1	Clients and associates can view clear evidence of your organizational skills when you use this Translucent Two-Pocket Folder. The folder is lightweight and flexible, yet tough enough to withstand frequent use. Bright and colorful, translucent plastic keeps your paperwork safely stowed and protected from water and other casual damage. Two interior pockets provide room for loose papers and booklets, and a business card holder makes it ideal for presentations. With its eye-catching color and rugged practicality, this folder delivers quality you can see. Holds up to 20 sheets of paper. Front Cover Color(s): Translucent Blue; Back Cover Color(s): Translucent Blue; Sheet Size: 11 x 8 1/2; Capacity (text): 20 Sheets.	https://www.folders.com/folders/9-1-2-x-11-1-2-poly-folder-translucent-blue?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=AVE47811	Blue	2.95	11.5 inches	9.5 inches	0.1 pounds	https://www.folders.com/images/products/detail/AVE47811.jpg?ts=10239123	Folders.com		AVE47811-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/folders/9-1-2-x-11-1-2-poly-folder-translucent-blue	https%3A%2F%2Fwww%2Efolders%2Ecom%2Ffolders%2F9-1-2-x-11-1-2-poly-folder-translucent-blue	adtype={adtype}	Folders,Paper,9 1/2 x 11 1/2,Translucent Blue,BID,remarketing	in stock	2016-05-20 09:51:33						
BM-200-72	7 x 6 3/4 Glamour Bubble Mailers - Blue - Pack of 72	7 x 6 3/4 Blue Glamour Bubble Mailers are bright and shiny metallic blue colored mailing envelopes. These Metallic Mailers feature a bubble-wrap lining to protect sensitive and fragile items like books, jewelry and pharmaceuticals. Glamour Mailers not only look great but are easily sealed with a Peel and Seal strip located on the inside of the back flap. Blue Metallic Glamour Mailers are lightweight and waterproof. Available in quantities starting at 72 up to 720 or more.	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-blue?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=BM-200	Blue	62.95	6.8 inches	7.0 inches	3.6 pounds	https://www.folders.com/images/products/detail/BM-200.jpg?ts=10239123	Folders.com		BM-200-72	Mailer	Office Supplies > Filing & Organization > File Folders	72	new	USD	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-blue	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F7-x-6-3-4-glamour-bubble-mailers-blue	adtype={adtype}	Bubble Lined,Shipping & Packaging,7 x 6 3/4,Blue,BID,remarketing	in stock	2019-01-02 11:54:53						
BM-201-72	7 x 6 3/4 Glamour Bubble Mailers - Black - Pack of 72	7 x 6 3/4 Black Glamour Bubble Mailers are bright and shiny metallic black colored mailing envelopes. These Metallic Mailers feature a bubble-wrap lining to protect sensitive and fragile items like books, jewelry and pharmaceuticals. Glamour Mailers not only look great but are easily sealed with a Peel and Seal strip located on the inside of the back flap. Black Metallic Glamour Mailers are lightweight and waterproof. Available in quantities starting at 72 up to 720 or more.	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-black?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=BM-201	Black	62.95	6.8 inches	7.0 inches	3.6 pounds	https://www.folders.com/images/products/detail/BM-201.jpg?ts=10239123	Folders.com		BM-201-72	Mailer	Office Supplies > Filing & Organization > File Folders	72	new	USD	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-black	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F7-x-6-3-4-glamour-bubble-mailers-black	adtype={adtype}	Bubble Lined,Shipping & Packaging,7 x 6 3/4,Black,BID,remarketing	in stock	2019-01-02 11:54:53						
BM-203-72	7 x 6 3/4 Glamour Bubble Mailers - Gold - Pack of 72	7 x 6 3/4 Gold Glamour Bubble Mailers are bright and shiny metallic gold colored mailing envelopes. These Metallic Mailers feature a bubble-wrap lining to protect sensitive and fragile items like books, jewelry and pharmaceuticals. Glamour Mailers not only look great but are easily sealed with a Peel and Seal strip located on the inside of the back flap. Gold Metallic Glamour Mailers are lightweight and waterproof. Available in quantities starting at 72 up to 720 or more.	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-gold?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=BM-203	Gold	62.95	6.8 inches	7.0 inches	3.6 pounds	https://www.folders.com/images/products/detail/BM-203.jpg?ts=10239123	Folders.com		BM-203-72	Mailer	Office Supplies > Filing & Organization > File Folders	72	new	USD	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-gold	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F7-x-6-3-4-glamour-bubble-mailers-gold	adtype={adtype}	Bubble Lined,Shipping & Packaging,7 x 6 3/4,Gold,BID,remarketing	in stock	2019-01-02 11:54:53						
BM-206-72	7 x 6 3/4 Glamour Bubble Mailers - Red - Pack of 72	7 x 6 3/4 Red Glamour Bubble Mailers are bright and shiny metallic red colored mailing envelopes. These Metallic Mailers feature a bubble-wrap lining to protect sensitive and fragile items like books, jewelry and pharmaceuticals. Glamour Mailers not only look great but are easily sealed with a Peel and Seal strip located on the inside of the back flap. Red Metallic Glamour Mailers are lightweight and waterproof. Available in quantities starting at 72 up to 720 or more.	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-red?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=BM-206	Red	62.95	6.8 inches	7.0 inches	3.6 pounds	https://www.folders.com/images/products/detail/BM-206.jpg?ts=10239123	Folders.com		BM-206-72	Mailer	Office Supplies > Filing & Organization > File Folders	72	new	USD	https://www.folders.com/bubble-lined/7-x-6-3-4-glamour-bubble-mailers-red	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F7-x-6-3-4-glamour-bubble-mailers-red	adtype={adtype}	Bubble Lined,Shipping & Packaging,7 x 6 3/4,Red,BID,remarketing	in stock	2019-01-02 11:54:53						
